image1,image2,similarity
vacuum_4,vacuum_3,253.0316185776
vacuum_5,vacuum_1,184.230833467148
vacuum_5,vacuum_2,286.681007393235
vacuum_5,vacuum_3,151.647617851386
vacuum_5,vacuum_4,203.828359165255
vacuum_6,vacuum_1,422.52218876646
vacuum_6,vacuum_2,94.339811320566
vacuum_6,vacuum_3,323.346563303215
vacuum_6,vacuum_4,91.3016976841066
vacuum_6,vacuum_5,294.35013164597
vacuum_7,vacuum_1,330.510211642545
vacuum_7,vacuum_2,206.59622455408
vacuum_7,vacuum_3,342.317104451414
vacuum_7,vacuum_4,103.817146945965
vacuum_7,vacuum_5,254.283306569661
vacuum_7,vacuum_6,128.444540561287
vacuum_8,vacuum_1,183.393020586935
vacuum_8,vacuum_2,270.680623613882
vacuum_8,vacuum_3,253.402841341608
vacuum_8,vacuum_4,154.116838794468
vacuum_8,vacuum_5,119.205704561485
vacuum_8,vacuum_6,239.282260103001
vacuum_8,vacuum_7,155.878157546207
vacuum_9,vacuum_1,283.769272473254
vacuum_9,vacuum_2,187.882942280559
vacuum_9,vacuum_3,120.50311199301
vacuum_9,vacuum_4,136.05881081356
vacuum_9,vacuum_5,105.004761796787
vacuum_9,vacuum_6,216.148097377701
vacuum_9,vacuum_7,221.815238430546
vacuum_9,vacuum_8,153.388395910512
vacuum_10,vacuum_1,67.7421582177598
vacuum_10,vacuum_2,512.0
vacuum_10,vacuum_3,386.731172780266
vacuum_10,vacuum_4,400.424774458324
vacuum_10,vacuum_5,250.459577576902
vacuum_10,vacuum_6,486.032920695708
vacuum_10,vacuum_7,387.559027762224
vacuum_10,vacuum_8,246.941288568761
vacuum_10,vacuum_9,351.232116982488
vacuum_11,vacuum_1,291.185507881144
vacuum_11,vacuum_2,224.931100561928
vacuum_11,vacuum_3,325.055379897026
vacuum_11,vacuum_4,109.041276588272
vacuum_11,vacuum_5,224.008928393491
vacuum_11,vacuum_6,157.410291912568
vacuum_11,vacuum_7,39.3954312071844
vacuum_11,vacuum_8,118.869676536954
vacuum_11,vacuum_9,205.703670361032
vacuum_11,vacuum_10,348.209706929603
vacuum_12,vacuum_1,210.601519462705
vacuum_12,vacuum_2,238.113418353523
vacuum_12,vacuum_3,229.923900454042
vacuum_12,vacuum_4,124.779806058513
vacuum_12,vacuum_5,110.724884285331
vacuum_12,vacuum_6,213.152527547763
vacuum_12,vacuum_7,146.013697987552
vacuum_12,vacuum_8,34.4383507154451
vacuum_12,vacuum_9,122.873919120373
vacuum_12,vacuum_10,275.960142049536
vacuum_12,vacuum_11,113.595774569303
vacuum_13,vacuum_1,271.562147583201
vacuum_13,vacuum_2,327.9649371503
vacuum_13,vacuum_3,75.1664818918645
vacuum_13,vacuum_4,286.644378978552
vacuum_13,vacuum_5,125.447200048467
vacuum_13,vacuum_6,367.604406937675
vacuum_13,vacuum_7,361.581249513854
vacuum_13,vacuum_8,243.296115875285
vacuum_13,vacuum_9,151.726728034318
vacuum_13,vacuum_10,327.9649371503
vacuum_13,vacuum_11,337.136470883825
vacuum_13,vacuum_12,228.790296997054
vacuum_14,vacuum_1,194.36563482262
vacuum_14,vacuum_2,510.130375492383
vacuum_14,vacuum_3,287.015679014231
vacuum_14,vacuum_4,431.653796461933
vacuum_14,vacuum_5,228.32652057963
vacuum_14,vacuum_6,522.529425008774
vacuum_14,vacuum_7,467.787344848062
vacuum_14,vacuum_8,313.178862632841
vacuum_14,vacuum_9,322.386414105806
vacuum_14,vacuum_10,207.713745332368
vacuum_14,vacuum_11,431.908555136385
vacuum_14,vacuum_12,323.167139418599
vacuum_14,vacuum_13,212.009433752369
vacuum_15,vacuum_1,206.189233472555
vacuum_15,vacuum_2,551.515185647685
vacuum_15,vacuum_3,331.0377621964
vacuum_15,vacuum_4,469.473108921054
vacuum_15,vacuum_5,267.47897113605
vacuum_15,vacuum_6,560.654082300308
vacuum_15,vacuum_7,500.036998631101
vacuum_15,vacuum_8,344.361728419405
vacuum_15,vacuum_9,364.127724843907
vacuum_15,vacuum_10,205.0
vacuum_15,vacuum_11,463.16843588483
vacuum_15,vacuum_12,357.224019349203
vacuum_15,vacuum_13,256.0
vacuum_15,vacuum_14,44.0454310910905
vacuum_16,vacuum_1,106.705201372754
vacuum_16,vacuum_2,478.038701362139
vacuum_16,vacuum_3,295.489424514652
vacuum_16,vacuum_4,384.422944164367
vacuum_16,vacuum_5,192.033851182545
vacuum_16,vacuum_6,475.509200752204
vacuum_16,vacuum_7,404.357515077932
vacuum_16,vacuum_8,248.646335183127
vacuum_16,vacuum_9,296.076003755792
vacuum_16,vacuum_10,124.615408357073
vacuum_16,vacuum_11,366.509208615554
vacuum_16,vacuum_12,265.655792332861
vacuum_16,vacuum_13,226.636272471994
vacuum_16,vacuum_14,88.090862182181
vacuum_16,vacuum_15,102.0
vacuum_2,vacuum_1,138.057958843379
vacuum_3,vacuum_1,261.038311364443
vacuum_3,vacuum_2,367.539113564801
vacuum_4,vacuum_1,388.711975632344
vacuum_4,vacuum_2,513.471518197456
vacuum_4,vacuum_3,165.245272247045
vacuum_5,vacuum_1,107.168092266308
vacuum_5,vacuum_2,245.008163129313
vacuum_5,vacuum_3,197.585424563655
vacuum_5,vacuum_4,294.608214413651
vacuum_6,vacuum_1,200.249843945008
vacuum_6,vacuum_2,63.5609943282828
vacuum_6,vacuum_3,428.533545944772
vacuum_6,vacuum_4,576.55615511414
vacuum_6,vacuum_5,307.416655371826
vacuum_7,vacuum_1,212.840315729892
vacuum_7,vacuum_2,327.061156360703
vacuum_7,vacuum_3,342.230916195483
vacuum_7,vacuum_4,384.52568184713
vacuum_7,vacuum_5,162.78206289392
vacuum_7,vacuum_6,377.334069492804
vacuum_8,vacuum_1,324.200555212356
vacuum_8,vacuum_2,440.556466301427
vacuum_8,vacuum_3,80.156097709407
vacuum_8,vacuum_4,86.1452262171271
vacuum_8,vacuum_5,242.538656712698
vacuum_8,vacuum_6,502.698716926948
vacuum_8,vacuum_7,362.763008036928
vacuum_9,vacuum_1,180.335797888273
vacuum_9,vacuum_2,318.353577017756
vacuum_9,vacuum_3,201.002487546796
vacuum_9,vacuum_4,252.507425633386
vacuum_9,vacuum_5,74.953318805774
vacuum_9,vacuum_6,380.001315787196
vacuum_9,vacuum_7,143.178210632764
vacuum_9,vacuum_8,220.628647278634
vacuum_10,vacuum_1,415.582723413763
vacuum_10,vacuum_2,553.610874170658
vacuum_10,vacuum_3,317.238080942374
vacuum_10,vacuum_4,215.058131676066
vacuum_10,vacuum_5,309.270108481243
vacuum_10,vacuum_6,615.11706202966
vacuum_10,vacuum_7,294.73038526762
vacuum_10,vacuum_8,267.254560297855
vacuum_10,vacuum_9,235.257305943939
vacuum_11,vacuum_1,365.120528045192
vacuum_11,vacuum_2,487.090340696672
vacuum_11,vacuum_3,134.014924542008
vacuum_11,vacuum_4,31.7804971641414
vacuum_11,vacuum_5,274.881792776459
vacuum_11,vacuum_6,549.884533334045
vacuum_11,vacuum_7,376.151565196797
vacuum_11,vacuum_8,54.4518135602479
vacuum_11,vacuum_9,239.353295360645
vacuum_11,vacuum_10,233.460917500125
vacuum_12,vacuum_1,295.954388377669
vacuum_12,vacuum_2,423.104006126153
vacuum_12,vacuum_3,344.18890162235
vacuum_12,vacuum_4,337.152784357478
vacuum_12,vacuum_5,213.546247918337
vacuum_12,vacuum_6,477.481936831122
vacuum_12,vacuum_7,108.16653826392
vacuum_12,vacuum_8,340.001470585055
vacuum_12,vacuum_9,155.048379546514
vacuum_12,vacuum_10,199.444227793135
vacuum_12,vacuum_11,337.511481286193
vacuum_13,vacuum_1,221.081432960798
vacuum_13,vacuum_2,359.139248760143
vacuum_13,vacuum_3,200.449494885869
vacuum_13,vacuum_4,223.825825140889
vacuum_13,vacuum_5,114.629839047257
vacuum_13,vacuum_6,421.019001946468
vacuum_13,vacuum_7,161.449682563949
vacuum_13,vacuum_8,204.560504496836
vacuum_13,vacuum_9,41.3037528561268
vacuum_13,vacuum_10,194.658675635072
vacuum_13,vacuum_11,214.709105535839
vacuum_13,vacuum_12,143.840189098875
vacuum_14,vacuum_1,484.809240836022
vacuum_14,vacuum_2,622.822607168365
vacuum_14,vacuum_3,374.898652971707
vacuum_14,vacuum_4,251.557150564241
vacuum_14,vacuum_5,378.530051647158
vacuum_14,vacuum_6,684.236801114936
vacuum_14,vacuum_7,355.928363578965
vacuum_14,vacuum_8,316.786994682547
vacuum_14,vacuum_9,304.474957919366
vacuum_14,vacuum_10,69.2603782836912
vacuum_14,vacuum_11,275.494101570251
vacuum_14,vacuum_12,254.489685449136
vacuum_14,vacuum_13,263.918548040868
vacuum_15,vacuum_1,506.186724440695
vacuum_15,vacuum_2,634.054414068698
vacuum_15,vacuum_3,286.174771774173
vacuum_15,vacuum_4,122.482651832821
vacuum_15,vacuum_5,407.185461430047
vacuum_15,vacuum_6,697.370059580995
vacuum_15,vacuum_7,471.62061023666
vacuum_15,vacuum_8,206.060670677352
vacuum_15,vacuum_9,354.606824525417
vacuum_15,vacuum_10,227.560980838104
vacuum_15,vacuum_11,152.472948420367
vacuum_15,vacuum_12,402.335680744326
vacuum_15,vacuum_13,319.330549744305
vacuum_15,vacuum_14,228.790296997054
vacuum_16,vacuum_1,558.757550284558
vacuum_16,vacuum_2,687.646711618692
vacuum_16,vacuum_3,340.424734706513
vacuum_16,vacuum_4,176.920886274063
vacuum_16,vacuum_5,458.41575016572
vacuum_16,vacuum_6,751.032622460569
vacuum_16,vacuum_7,514.125471067132
vacuum_16,vacuum_8,260.276775759959
vacuum_16,vacuum_9,403.044662537541
vacuum_16,vacuum_10,251.509443162677
vacuum_16,vacuum_11,206.874358005046
vacuum_16,vacuum_12,438.20657229211
vacuum_16,vacuum_13,366.296328127924
vacuum_16,vacuum_14,237.592087410334
vacuum_16,vacuum_15,54.4518135602479
vacuum_2,vacuum_1,482.009336009169
vacuum_3,vacuum_1,849.491612671956
vacuum_3,vacuum_2,489.094060483257
vacuum_4,vacuum_1,933.820646591196
vacuum_4,vacuum_2,545.910249033667
vacuum_4,vacuum_3,95.0
vacuum_5,vacuum_1,343.816811689016
vacuum_5,vacuum_2,297.699512932084
vacuum_5,vacuum_3,512.09569418225
vacuum_5,vacuum_4,600.630502055964
vacuum_6,vacuum_1,512.0
vacuum_6,vacuum_2,30.1496268633627
vacuum_6,vacuum_3,471.088102163491
vacuum_6,vacuum_4,524.432073771237
vacuum_6,vacuum_5,317.493307016069
vacuum_7,vacuum_1,631.446751515914
vacuum_7,vacuum_2,216.688716826696
vacuum_7,vacuum_3,272.882758707838
vacuum_7,vacuum_4,330.938060669969
vacuum_7,vacuum_5,335.828825445345
vacuum_7,vacuum_6,198.244798166308
vacuum_8,vacuum_1,870.11780811566
vacuum_8,vacuum_2,501.537635676526
vacuum_8,vacuum_3,24.0208242989286
vacuum_8,vacuum_4,71.0070419043069
vacuum_8,vacuum_5,533.877326733399
vacuum_8,vacuum_6,482.511139767778
vacuum_8,vacuum_7,284.861369792396
vacuum_9,vacuum_1,292.035956690268
vacuum_9,vacuum_2,345.407006298367
vacuum_9,vacuum_3,574.443208681241
vacuum_9,vacuum_4,664.108424882564
vacuum_9,vacuum_5,66.0681466366357
vacuum_9,vacuum_6,368.050268305839
vacuum_9,vacuum_7,401.277958527503
vacuum_9,vacuum_8,596.598692589918
vacuum_10,vacuum_1,768.0
vacuum_10,vacuum_2,286.015733832948
vacuum_10,vacuum_3,410.701838320697
vacuum_10,vacuum_4,416.102150919699
vacuum_10,vacuum_5,537.313688640072
vacuum_10,vacuum_6,256.0
vacuum_10,vacuum_7,237.059064370043
vacuum_10,vacuum_8,409.0
vacuum_10,vacuum_9,597.626137313287
vacuum_11,vacuum_1,911.875539753096
vacuum_11,vacuum_2,530.678810581316
vacuum_11,vacuum_3,70.0071424927486
vacuum_11,vacuum_4,25.0199920063936
vacuum_11,vacuum_5,577.481601438522
vacuum_11,vacuum_6,510.024509214998
vacuum_11,vacuum_7,314.671257028665
vacuum_11,vacuum_8,46.0434577328854
vacuum_11,vacuum_9,640.682448643632
vacuum_11,vacuum_10,413.566197845037
vacuum_12,vacuum_1,774.725757929863
vacuum_12,vacuum_2,326.718533297393
vacuum_12,vacuum_3,232.215417231501
vacuum_12,vacuum_4,247.080958392184
vacuum_12,vacuum_5,481.997925306738
vacuum_12,vacuum_6,300.413048984228
vacuum_12,vacuum_7,147.054411698527
vacuum_12,vacuum_8,231.423853567432
vacuum_12,vacuum_9,547.716167371386
vacuum_12,vacuum_10,178.549712965325
vacuum_12,vacuum_11,240.601330004637
vacuum_13,vacuum_1,318.596924027838
vacuum_13,vacuum_2,309.782181540514
vacuum_13,vacuum_3,538.624173241417
vacuum_13,vacuum_4,627.200924744216
vacuum_13,vacuum_5,26.5706605111728
vacuum_13,vacuum_6,331.203864711751
vacuum_13,vacuum_7,359.940272823145
vacuum_13,vacuum_8,560.429299733695
vacuum_13,vacuum_9,41.4366987102013
vacuum_13,vacuum_10,557.135531087365
vacuum_13,vacuum_11,604.050494578061
vacuum_13,vacuum_12,506.478035061739
vacuum_14,vacuum_1,693.05266755132
vacuum_14,vacuum_2,262.345192446898
vacuum_14,vacuum_3,240.968877658506
vacuum_14,vacuum_4,285.203436164433
vacuum_14,vacuum_5,396.988664825584
vacuum_14,vacuum_6,239.603839702122
vacuum_14,vacuum_7,62.393909959226
vacuum_14,vacuum_8,248.565886637728
vacuum_14,vacuum_9,462.675912491671
vacuum_14,vacuum_10,206.305598566786
vacuum_14,vacuum_11,271.89152248645
vacuum_14,vacuum_12,85.0529246998597
vacuum_14,vacuum_13,421.428523002419
vacuum_15,vacuum_1,409.0
vacuum_15,vacuum_2,634.088321923689
vacuum_15,vacuum_3,744.000672042707
vacuum_15,vacuum_4,839.000595947345
vacuum_15,vacuum_5,338.421335024847
vacuum_15,vacuum_6,655.305272373113
vacuum_15,vacuum_7,650.902450448606
vacuum_15,vacuum_8,768.0
vacuum_15,vacuum_9,289.927577163677
vacuum_15,vacuum_10,870.11780811566
vacuum_15,vacuum_11,814.002456998749
vacuum_15,vacuum_12,788.591782863606
vacuum_15,vacuum_13,324.32237048961
vacuum_15,vacuum_14,706.784974373395
vacuum_16,vacuum_1,417.346378922832
vacuum_16,vacuum_2,626.597957226163
vacuum_16,vacuum_3,727.033699356502
vacuum_16,vacuum_4,822.029804812453
vacuum_16,vacuum_5,329.848450049413
vacuum_16,vacuum_6,647.235660327828
vacuum_16,vacuum_7,638.082283095213
vacuum_16,vacuum_8,751.042608644809
vacuum_16,vacuum_9,283.938373595398
vacuum_16,vacuum_10,859.005238633619
vacuum_16,vacuum_11,797.022584372614
vacuum_16,vacuum_12,774.783840822716
vacuum_16,vacuum_13,316.93847983481
vacuum_16,vacuum_14,693.397432934389
vacuum_16,vacuum_15,18.7882942280559
vacuum_2,vacuum_1,187.384631173424
vacuum_3,vacuum_1,682.458057319276
vacuum_3,vacuum_2,598.681885478423
vacuum_4,vacuum_1,602.702248212167
vacuum_4,vacuum_2,574.537205061604
vacuum_4,vacuum_3,198.063121251787
vacuum_5,vacuum_1,285.954541841881
vacuum_5,vacuum_2,211.151604303638
vacuum_5,vacuum_3,401.976367464556
vacuum_5,vacuum_4,363.593179253957
vacuum_6,vacuum_1,322.00621112022
vacuum_6,vacuum_2,135.723984615837
vacuum_6,vacuum_3,592.372349118357
vacuum_6,vacuum_4,613.105211199513
vacuum_6,vacuum_5,266.597074252513
vacuum_7,vacuum_1,432.733174138522
vacuum_7,vacuum_2,397.020150622106
vacuum_7,vacuum_3,268.151076820512
vacuum_7,vacuum_4,178.011235600453
vacuum_7,vacuum_5,186.76188047886
vacuum_7,vacuum_6,444.866272041386
vacuum_8,vacuum_1,426.517291560377
vacuum_8,vacuum_2,463.314148283861
vacuum_8,vacuum_3,399.239276624933
vacuum_8,vacuum_4,229.863002677682
vacuum_8,vacuum_5,284.971928442084
vacuum_8,vacuum_6,548.482451861498
vacuum_8,vacuum_7,169.070991006737
vacuum_9,vacuum_1,518.16792644856
vacuum_9,vacuum_2,411.753567076231
vacuum_9,vacuum_3,193.258893715141
vacuum_9,vacuum_4,265.872149726142
vacuum_9,vacuum_5,232.361786875553
vacuum_9,vacuum_6,399.151600272378
vacuum_9,vacuum_7,186.268623230001
vacuum_9,vacuum_8,355.185866835943
vacuum_10,vacuum_1,255.765517613301
vacuum_10,vacuum_2,442.995485304309
vacuum_10,vacuum_3,860.70261995651
vacuum_10,vacuum_4,733.093445612495
vacuum_10,vacuum_5,501.495762693963
vacuum_10,vacuum_6,576.680153984858
vacuum_10,vacuum_7,593.102014833873
vacuum_10,vacuum_8,512.079095453036
vacuum_10,vacuum_9,725.877400116576
vacuum_11,vacuum_1,579.583471123875
vacuum_11,vacuum_2,605.688038514878
vacuum_11,vacuum_3,369.163920230566
vacuum_11,vacuum_4,171.10523077919
vacuum_11,vacuum_5,410.805306684322
vacuum_11,vacuum_6,677.24810815535
vacuum_11,vacuum_7,243.952864299643
vacuum_11,vacuum_8,153.081677545028
vacuum_11,vacuum_9,402.498447201974
vacuum_11,vacuum_10,650.28070861744
vacuum_12,vacuum_1,217.117479720081
vacuum_12,vacuum_2,292.056501382866
vacuum_12,vacuum_3,522.590661990817
vacuum_12,vacuum_4,405.030863021573
vacuum_12,vacuum_5,201.121853611188
vacuum_12,vacuum_6,407.259131266568
vacuum_12,vacuum_7,255.033331154969
vacuum_12,vacuum_8,210.002380938884
vacuum_12,vacuum_9,398.479610519786
vacuum_12,vacuum_10,338.141982013473
vacuum_12,vacuum_11,363.022037898528
vacuum_13,vacuum_1,391.111237373717
vacuum_13,vacuum_2,249.649754656399
vacuum_13,vacuum_3,368.598697773066
vacuum_13,vacuum_4,403.853933990991
vacuum_13,vacuum_5,143.003496460751
vacuum_13,vacuum_6,224.0
vacuum_13,vacuum_7,254.656631564937
vacuum_13,vacuum_8,399.080192442572
vacuum_13,vacuum_9,175.345373477603
vacuum_13,vacuum_10,628.712971076627
vacuum_13,vacuum_11,498.550900109507
vacuum_13,vacuum_12,344.052321602398
vacuum_14,vacuum_1,314.865050458129
vacuum_14,vacuum_2,471.538969757538
vacuum_14,vacuum_3,711.404947972672
vacuum_14,vacuum_4,554.373520291148
vacuum_14,vacuum_5,427.983644547312
vacuum_14,vacuum_6,602.756999129832
vacuum_14,vacuum_7,448.769428548782
vacuum_14,vacuum_8,324.581268714016
vacuum_14,vacuum_9,615.442929929332
vacuum_14,vacuum_10,224.080342734475
vacuum_14,vacuum_11,444.419846541533
vacuum_14,vacuum_12,227.06827167176
vacuum_14,vacuum_13,570.687304922757
vacuum_15,vacuum_1,662.385084373131
vacuum_15,vacuum_2,736.929440312979
vacuum_15,vacuum_3,568.957819174673
vacuum_15,vacuum_4,371.946232673487
vacuum_15,vacuum_5,568.520887918817
vacuum_15,vacuum_6,830.562460023327
vacuum_15,vacuum_7,430.162759894438
vacuum_15,vacuum_8,283.593018249745
vacuum_15,vacuum_9,602.029899589713
vacuum_15,vacuum_10,653.64363379444
vacuum_15,vacuum_11,203.806280570546
vacuum_15,vacuum_12,454.816446492428
vacuum_15,vacuum_13,678.240370370269
vacuum_15,vacuum_14,429.616107705472
vacuum_16,vacuum_1,512.103505162775
vacuum_16,vacuum_2,611.827590093811
vacuum_16,vacuum_3,593.556231540029
vacuum_16,vacuum_4,401.621712560464
vacuum_16,vacuum_5,474.573492727944
vacuum_16,vacuum_6,720.484559168342
vacuum_16,vacuum_7,385.003896084182
vacuum_16,vacuum_8,215.956014039897
vacuum_16,vacuum_9,570.95358830644
vacuum_16,vacuum_10,485.372022267456
vacuum_16,vacuum_11,243.016460347854
vacuum_16,vacuum_12,320.140594114523
vacuum_16,vacuum_13,603.769823691115
vacuum_16,vacuum_14,261.323554238802
vacuum_16,vacuum_15,168.297355891291
vacuum_2,vacuum_1,333.132105927964
vacuum_3,vacuum_1,683.394468809925
vacuum_3,vacuum_2,591.723753114576
vacuum_4,vacuum_1,508.04822605733
vacuum_4,vacuum_2,215.244047536744
vacuum_4,vacuum_3,461.108447114125
vacuum_5,vacuum_1,357.737333807921
vacuum_5,vacuum_2,329.091172777393
vacuum_5,vacuum_3,326.833290838005
vacuum_5,vacuum_4,323.241395863834
vacuum_6,vacuum_1,180.272016685896
vacuum_6,vacuum_2,473.177556526089
vacuum_6,vacuum_3,650.884014245242
vacuum_6,vacuum_4,605.442813154141
vacuum_6,vacuum_5,357.337375599027
vacuum_7,vacuum_1,480.38838453901
vacuum_7,vacuum_2,501.13870335467
vacuum_7,vacuum_3,244.092195696626
vacuum_7,vacuum_4,464.811789867684
vacuum_7,vacuum_5,172.35138525698
vacuum_7,vacuum_6,415.597160721774
vacuum_8,vacuum_1,511.196635356689
vacuum_8,vacuum_2,298.202951024969
vacuum_8,vacuum_3,319.126933993356
vacuum_8,vacuum_4,143.265487818944
vacuum_8,vacuum_5,229.752040252094
vacuum_8,vacuum_6,566.173118401077
vacuum_8,vacuum_7,339.241801669547
vacuum_9,vacuum_1,197.676503408979
vacuum_9,vacuum_2,355.56293395122
vacuum_9,vacuum_3,501.725024291195
vacuum_9,vacuum_4,450.871378554904
vacuum_9,vacuum_5,191.760267000231
vacuum_9,vacuum_6,167.50522379914
vacuum_9,vacuum_7,284.613773384213
vacuum_9,vacuum_8,399.912490427593
vacuum_10,vacuum_1,281.064049639935
vacuum_10,vacuum_2,136.014705087354
vacuum_10,vacuum_3,486.12446965772
vacuum_10,vacuum_4,230.586209474895
vacuum_10,vacuum_5,196.063765137773
vacuum_10,vacuum_6,378.651554862779
vacuum_10,vacuum_7,368.347661863083
vacuum_10,vacuum_8,239.426397876258
vacuum_10,vacuum_9,236.400084602354
vacuum_11,vacuum_1,582.365005816799
vacuum_11,vacuum_2,441.714840140107
vacuum_11,vacuum_3,158.079094126959
vacuum_11,vacuum_4,303.37105992497
vacuum_11,vacuum_5,233.154455243729
vacuum_11,vacuum_6,588.650150768689
vacuum_11,vacuum_7,247.717581128187
vacuum_11,vacuum_8,161.049681775532
vacuum_11,vacuum_9,424.694007492453
vacuum_11,vacuum_10,349.244899748013
vacuum_12,vacuum_1,265.414769747277
vacuum_12,vacuum_2,589.998305082311
vacuum_12,vacuum_3,776.9588148673
vacuum_12,vacuum_4,737.417113986379
vacuum_12,vacuum_5,493.429832904335
vacuum_12,vacuum_6,137.131323919811
vacuum_12,vacuum_7,536.24061763354
vacuum_12,vacuum_8,703.045517729827
vacuum_12,vacuum_9,304.593171295747
vacuum_12,vacuum_10,508.112192335512
vacuum_12,vacuum_11,723.36574428155
vacuum_13,vacuum_1,368.013586705708
vacuum_13,vacuum_2,502.677829230612
vacuum_13,vacuum_3,416.617330412454
vacuum_13,vacuum_4,538.539692130487
vacuum_13,vacuum_5,216.688716826696
vacuum_13,vacuum_6,259.11387458027
vacuum_13,vacuum_7,172.52536045463
vacuum_13,vacuum_8,442.831796509691
vacuum_13,vacuum_9,179.136819219277
vacuum_13,vacuum_10,369.005420014395
